"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Cluster"
"Bra037068","Bra037068","PF00227","PTHR11599","KOG0177","3.4.25.1","K02734","AT3G22630.1","PBD1,PRCGB","20S proteasome beta subunit D1",62
"Bra039013","Bra039013","PF00410","PTHR11758","KOG1754","","K02957","AT2G19720.1","rps15ab","ribosomal protein S15A B",62
"Bra028367","Bra028367","PF00920","PTHR21000","KOG2448","4.2.1.9","K01687","AT3G23940.1","","dehydratase family",62
"Bra013342","Bra013342","PF00281,PF00673","PTHR11994","KOG0397","","","AT4G18730.1","RPL16B","ribosomal protein L16B",62
"Bra035847","Bra035847","PF00406,PF05191","PTHR23359","KOG3078","","","AT5G63400.1","ADK1","adenylate kinase 1",62
"Bra012616","Bra012616","PF01655","PTHR23413","KOG0878","","K02912","AT4G18100.1","","Ribosomal protein L32e",62
"Bra013915","Bra013915","PF03501","PTHR12146","KOG3344","","K02947","AT4G25740.1","","RNA binding Plectin/S10 domain-containing protein",62
"Bra005341","Bra005341*","PF04909","","","","","AT2G35450.1","","catalytics;hydrolases",62
"Bra005342","Bra005342*","PF00642","PTHR12547","","","","AT2G35430.1","","Zinc finger C-x8-C-x5-C-x3-H type family protein",62
"Bra035260","Bra035260*","PF00334","PTHR11349","KOG0888","2.7.4.6","K00940","AT4G11010.1","NDPK3","nucleoside diphosphate kinase 3",62
"Bra035261","Bra035261*","","PTHR18958:SF79","","","","AT4G11000.1","","Ankyrin repeat family protein",62
"Bra005211","Bra005211*","PF00578,PF08534","PTHR22274:SF17","KOG4498","","","AT2G37240.1","","Thioredoxin superfamily protein",62
"Bra005212","Bra005212*","PF00076","PTHR10432","KOG0131","","","AT2G37220.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",62
"Bra034556.1","Bra034556","PF05659,PF00931,PF00560","PTHR23155","KOG4658","","","AT4G33300.1","ADR1-L1","ADR1-like 1",63
"Bra004771.1","Bra004771","PF00187,PF00182","PTHR22595","KOG4742","","","AT2G43570.1","CHI","chitinase, putative",63
"Bra013540.1","Bra013540","PF08240,PF00107","PTHR11695","KOG1198","","","AT4G21580.1","","oxidoreductase, zinc-binding dehydrogenase family protein",63
"Bra017633.1","Bra017633","PF04199","","","","","AT4G34180.1","","Cyclase family protein",63
"Bra029107.1","Bra029107","PF00403","PTHR22814","KOG1603","","","AT5G52760.1","","Copper transport protein family",63
"Bra018543.1","Bra018543","PF02798,PF00043","PTHR11260","KOG0867","2.5.1.18","K00799","AT2G02930.1","ATGSTF3,GST16,GSTF3","glutathione S-transferase F3",63
"Bra014842.1","Bra014842","PF06521","","","","","AT3G54040.1","","PAR1 protein",63
"Bra000310.1","Bra000310","PF00187,PF00182","PTHR22595","KOG4742","","","AT2G43570.1","CHI","chitinase, putative",63
"Bra002914.1","Bra002914","","","","","","AT5G55410.2","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",63
"Bra003273.1","Bra003273","PF00332","","","","","AT3G57240.1","BG3","beta-1,3-glucanase 3",63
"Bra012805.1","Bra012805","PF01764","","","","","AT3G52430.1","ATPAD4,PAD4","alpha/beta-Hydrolases superfamily protein",63
"Bra022610.1","Bra022610","PF03121,PF02423,PF01488","PTHR13812","KOG3007","","","AT5G52800.3","","DNA primases",63
"Bra014622.1","Bra014622","PF00675,PF05193","PTHR11851","KOG0959","3.4.24.56","K01408","AT2G41790.1","","Insulinase (Peptidase family M16) family protein",63
"Bra005982.1","Bra005982","PF02629,PF00549","PTHR11117","KOG1255","6.2.1.4,6.2.1.5","K01899","AT5G08300.1","","Succinyl-CoA ligase, alpha subunit",63
"Bra013719.1","Bra013719","PF00069,PF07714,PF00036","PTHR22982","KOG0032","2.7.11.1","K13412","AT4G23650.1","CDPK6,CPK3","calcium-dependent protein kinase 6",63
"Bra014037.1","Bra014037","PF00085,PF00578","PTHR10438","KOG0907","","","AT1G45145.1","ATH5,ATTRX5,LIV1,TRX5","thioredoxin H-type 5",64
"Bra019626.1","Bra019626","PF00153","PTHR11896","KOG0749","","","AT5G17400.1","ER-ANT1","endoplasmic reticulum-adenine nucleotide transporter 1",64
"Bra004101.1","Bra004101","PF03009","PTHR23344","KOG2258","","","AT4G26690.1","GPDL2,MRH5,SHV3","PLC-like phosphodiesterase family protein",64
"Bra016226.1","Bra016226","PF11721","PTHR23258","","","","AT1G56130.1","","Leucine-rich repeat transmembrane protein kinase",64
"Bra002255.1","Bra002255","PF02516","PTHR13872","KOG2292","2.4.1.119","K07151","AT5G19690.1","STT3A","staurosporin and temperature sensitive 3-like A",64
"Bra009368.1","Bra009368","","","","","","AT5G08770.1","","",64
"Bra013507.1","Bra013507","PF05817","PTHR12640","KOG2447","","","AT4G21150.1","HAP6","ribophorin II (RPN2) family protein",64
"Bra021067.1","Bra021067","PF00169,PF06101","PTHR16166","","","","AT4G17140.3","","pleckstrin homology (PH) domain-containing protein",64
"Bra003239.1","Bra003239","PF03106","","","","","AT3G56400.1","ATWRKY70,WRKY70","WRKY DNA-binding protein 70",64
"Bra012871.1","Bra012871","PF00320","PTHR22949:SF2","KOG1601","","","AT3G51050.1","","FG-GAP repeat-containing protein",64
"Bra014291.1","Bra014291","PF01532","PTHR11742","KOG2204","3.2.1.113","K01230","AT1G51590.1","MANIB,MNS1","alpha-mannosidase 1",64
"Bra017019.1","Bra017019","PF07714,PF00069","PTHR23258","KOG1187","","","AT2G40270.1","","Protein kinase family protein",64
"Bra001662.1","Bra001662","PF00069,PF07714","PTHR23258","KOG1187","","","AT3G17410.1","","Protein kinase superfamily protein",64
"Bra014903.1","Bra014903","","","","","","AT1G31130.1","","",64
"Bra034432.1","Bra034432","PF00481,PF07228","PTHR13832","KOG0698","","","AT1G34750.1","","Protein phosphatase 2C family protein",64
"Bra036593.1","Bra036593","PF00069,PF07714","PTHR11295","KOG0658","2.7.1.-","K00924","AT5G26751.1","ATSK11,SK 11","shaggy-related kinase 11",64
"Bra002023.1","Bra002023","PF00180","PTHR11835","KOG0784","1.1.1.41","K00030","AT2G17130.1","IDH-II,IDH2","isocitrate dehydrogenase subunit 2",64
"Bra011500.1","Bra011500","PF00168","PTHR10024","KOG1030","","","AT4G34150.1","","Calcium-dependent lipid-binding (CaLB domain) family protein",64
"Bra019122.1","Bra019122","PF07714,PF00069","PTHR22986","KOG0581","2.7.12.2","K04368","AT4G26070.2","ATMEK1,MEK1,MKK1,NMAPKK","MAP kinase/ ERK kinase 1",64
"Bra000391.1","Bra000391","PF00067","PTHR19383","KOG0157","","","AT2G45510.1","CYP704A2","cytochrome P450, family 704, subfamily A, polypeptide 2",64
"Bra036316.1","Bra036316","PF00182","PTHR22595","KOG4742","","","AT4G01700.1","","Chitinase family protein",64
"Bra004537.1","Bra004537","PF00520,PF00027","PTHR10217","KOG0498","","K05391","AT2G46430.1","ATCNGC3,CNGC3,CNGC3.C","cyclic nucleotide gated channel 3",64
"Bra035574.1","Bra035574","","","","","","AT5G55450.1","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",64
"Bra011016","Bra011016","PF03798","PTHR12560","KOG1607","","","AT1G26200.1","","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein",65
"Bra005329","Bra005329","PF04144","PTHR10687","KOG3088","","","AT1G32050.1","","SCAMP family protein",65
"Bra022836","Bra022836","PF00753","PTHR11935","KOG0813","","","AT2G31350.1","GLX2-5","glyoxalase 2-5",65
"Bra001317","Bra001317","PF01237","PTHR10972","KOG2209","","","AT3G09300.1","ORP3B","OSBP(oxysterol binding protein)-related protein 3B",65
"Bra013693","Bra013693","PF04749","","","","","AT4G23470.1","","PLAC8 family protein",65
"Bra000741","Bra000741","PF04969,PF05002","PTHR22904","KOG1309","","K12795","AT4G11260.1","ATSGT1B,EDM1,ETA3,RPR1,SGT1B","phosphatase-related",65
"Bra037655","Bra037655","PF03107,PF07649","PTHR13871:SF2","","","","AT2G44370.1","","Cysteine/Histidine-rich C1 domain family protein",65
"Bra036840","Bra036840*","","","","","","AT3G51010.1","","",65
"Bra036841","Bra036841*","PF00561","PTHR10992","KOG4178","","","AT3G51000.1","","alpha/beta-Hydrolases superfamily protein",65
"Bra013863","Bra013863","PF00081,PF02777","PTHR11404","KOG0876","","","AT4G25100.1","ATFSD1,FSD1","Fe superoxide dismutase 1",66
"Bra014252","Bra014252","PF01222","PTHR21257","KOG1435","1.3.1.21","K00213","AT1G50430.1","7RED,DWF5,LE,PA,ST7R","Ergosterol biosynthesis ERG4/ERG24 family",66
"Bra022884","Bra022884","PF03124","PTHR10783","","","","AT2G32295.1","","EXS (ERD1/XPR1/SYG1) family protein",66
"Bra026638","Bra026638","PF04597","PTHR21049","KOG2291","","","AT2G01720.1","","Ribophorin I",66
"Bra011541","Bra011541","PF05368,PF01370","PTHR10366","","","","AT4G34540.1","","NmrA-like negative transcriptional regulator family protein",66
"Bra008517","Bra008517","PF11721","","","","","AT4G00300.2","","fringe-related protein",66
"Bra002715","Bra002715*","PF00202","PTHR11986","KOG1401","2.6.1.62","K00833","AT5G57590.1","BIO1","adenosylmethionine-8-amino-7-oxononanoate transaminases",66
"Bra002716","Bra002716*","PF07887","","","","K02183","AT5G57580.1","","Calmodulin-binding protein",66
"Bra030727","Bra030727*","PF00262","PTHR11073","KOG0674","","","AT1G08450.3","AtCRT3,CRT3,EBS2,PSL1","calreticulin 3",66
"Bra030760","Bra030760*","PF00307,PF00225","PTHR16012","KOG0239","","","AT1G09170.1","","P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain",66
"Bra030763","Bra030763*","PF00262,PF00125,PF00025,PF09439,PF08477,PF00071,PF00503","PTHR11073","KOG0674","","K08057","AT1G09210.1","AtCRT1b,CRT1b","calreticulin 1b",66
"Bra006332","Bra006332*","","","","","","AT5G15880.1","","",66
"Bra006333","Bra006333*","PF02463","PTHR19306","KOG0979","","","AT5G15920.1","SMC5","structural maintenance of chromosomes 5",66
"Bra006700","Bra006700","PF00069,PF07714","PTHR23258","KOG1187","","","AT3G46420.1","","Leucine-rich repeat protein kinase family protein",67
"Bra040899","Bra040899","PF08263,PF00560","PTHR23258","","","","AT5G21090.1","","Leucine-rich repeat (LRR) family protein",67
"Bra039216","Bra039216","PF00348","PTHR12001","KOG0776","2.5.1.1,2.5.1.10,2.5.1.29","K13789","AT2G23800.1","GGPS2,GGPS5","geranylgeranyl pyrophosphate synthase 2",67
"Bra013445","Bra013445","PF02225","PTHR22765","KOG3920","","","AT4G20110.1","BP80-3;1,VSR3;1,VSR7","VACUOLAR SORTING RECEPTOR 7",67
"Bra021170","Bra021170","","","","","","AT3G16220.1","","Predicted eukaryotic LigT",67
"Bra019870","Bra019870","PF00083,PF07690","PTHR11600","KOG0254","","","AT1G11260.1","ATSTP1,STP1","sugar transporter 1",67
"Bra033467","Bra033467","PF00036","PTHR10891","KOG0027","","K13448","AT3G51920.1","ATCML9,CAM9,CML9","calmodulin 9",67
"Bra038281","Bra038281","PF00069,PF07714,PF06293","PTHR11295","KOG0660","2.7.11.24","K04371","AT3G45640.1","ATMAPK3,ATMPK3,MPK3","mitogen-activated protein kinase 3",67
"Bra002086","Bra002086","PF00026","PTHR13683","KOG1339","","","AT2G17760.1","","Eukaryotic aspartyl protease family protein",67
"Bra015564","Bra015564","PF04185","","","3.1.4.3","K01114","AT1G07230.1","NPC1","non-specific phospholipase C1",67
"Bra019760","Bra019760","PF00995","PTHR11679","KOG1300","","","AT1G12360.1","KEU","Sec1/munc18-like (SM) proteins superfamily",67
"Bra000875","Bra000875*","PF02798,PF00043","PTHR11260","KOG0867","2.5.1.18","K00799","AT2G02930.1","ATGSTF3,GST16,GSTF3","glutathione S-transferase F3",67
"Bra000876","Bra000876*","PF02798,PF00043","PTHR11260","KOG0867","","","AT4G02520.1","ATGSTF2,ATPM24,ATPM24.1,GST2,GSTF2","glutathione S-transferase PHI 2",67
"Bra021634","Bra021634*","PF10502","PTHR12383","","","","AT2G30440.1","TPP","thylakoid processing peptide",67
"Bra016252","Bra016252*","PF02798,PF00043","PTHR11260","KOG0406","","","AT1G69920.1","ATGSTU12,GSTU12","glutathione S-transferase TAU 12",67
"Bra016253","Bra016253*","PF02798","PTHR11260","KOG0406","","","AT1G69920.1","ATGSTU12,GSTU12","glutathione S-transferase TAU 12",67
"Bra038610","Bra038610*","PF00149","","KOG1432","","","AT5G63140.1","ATPAP29,PAP29","purple acid phosphatase 29",67
"Bra038611","Bra038611*","PF00149","","KOG1432","","","AT5G63140.1","ATPAP29,PAP29","purple acid phosphatase 29",67
"Bra003114","Bra003114*","PF00403","PTHR22814","KOG1603","","","AT5G52760.1","","Copper transport protein family",67
"Bra003115","Bra003115*","PF00403","PTHR22814","KOG1603","","","AT5G52760.1","","Copper transport protein family",67
"Bra000382","Bra000382","PF04043,PF01095","","","3.1.1.11","K01051","AT2G45220.1","","Plant invertase/pectin methylesterase inhibitor superfamily",68
"Bra038040","Bra038040","PF03859,PF00023,PF00612","PTHR23335","KOG0520","","","AT4G16150.1","","calmodulin binding;transcription regulators",68
"Bra037160","Bra037160","PF00412,PF12315","PTHR18973","KOG1703","","","AT5G66620.1","DAR6","DA1-related protein 6",68
"Bra006623","Bra006623","PF00957","PTHR21136","KOG0859","","","AT5G22360.1","ATVAMP714,VAMP714","vesicle-associated membrane protein 714",68
"Bra009434","Bra009434","PF05659,PF00931,PF00560","PTHR23155","","","","AT5G04720.1","ADR1-L2","ADR1-like 2",68
"Bra018085","Bra018085","PF01764","","","","","AT3G48080.1","","alpha/beta-Hydrolases superfamily protein",68
"Bra035244","Bra035244","PF03009","PTHR23344","KOG2258","","","AT4G26690.1","GPDL2,MRH5,SHV3","PLC-like phosphodiesterase family protein",68
"Bra033218","Bra033218","PF02893","PTHR23319","KOG1032","","","AT1G02120.1","VAD1","GRAM domain family protein",68
"Bra001816","Bra001816","PF01532","PTHR11742","KOG2204","3.2.1.113","K01230","AT3G21160.1","MANIA,MNS2","alpha-mannosidase 2",68
"Bra033968","Bra033968","PF01596","PTHR10509","KOG1663","","","AT1G67980.1","CCOAMT","caffeoyl-CoA 3-O-methyltransferase",68
"Bra010453","Bra010453","PF01554","PTHR11206","KOG1347","","","AT4G25640.1","ATDTX35,DTX35,FFT","detoxifying efflux carrier 35",68
"Bra004540","Bra004540","PF03106","","","","","AT2G46400.1","ATWRKY46,WRKY46","WRKY DNA-binding protein 46",68
"Bra033820","Bra033820","PF04564,PF00514,PF05804","PTHR22849","","","","AT3G46510.1","ATPUB13,PUB13","plant U-box 13",68
"Bra011299","Bra011299","PF03106","","","","","AT4G31800.1","ATWRKY18,WRKY18","WRKY DNA-binding protein 18",68
"Bra014692","Bra014692","PF03106","","","","","AT3G56400.1","ATWRKY70,WRKY70","WRKY DNA-binding protein 70",68
"Bra010816","Bra010816*","PF11721,PF07714,PF00069","PTHR23258","KOG1187","","","AT1G29720.1","","Leucine-rich repeat transmembrane protein kinase",68
"Bra010817","Bra010817*","PF11721,PF00069,PF07714","PTHR23258","KOG1187","","","AT1G29720.1","","Leucine-rich repeat transmembrane protein kinase",68
"Bra031939","Bra031939*","PF03005","","","","","AT5G64020.1","TBL14","TRICHOME BIREFRINGENCE-LIKE 14",68
"Bra031940","Bra031940*","PF00459","PTHR20854","KOG1528","3.1.3.57,3.1.3.7","K01082,K01107","AT5G64000.1","ATSAL2,SAL2","Inositol monophosphatase family protein",68
"Bra034037","Bra034037*","PF03009","PTHR23344","KOG2258","","","AT4G26690.1","GPDL2,MRH5,SHV3","PLC-like phosphodiesterase family protein",68
"Bra034039","Bra034039*","PF07714,PF00069","PTHR23258","KOG1187","","","AT1G66920.2","","Protein kinase superfamily protein",68
"Bra034040","Bra034040*","","","","","","AT1G66980.1","SNC4","suppressor of npr1-1 constitutive 4",68
"Bra014674","Bra014674*","PF05678","","","","","AT3G56710.1","SIB1","sigma factor binding protein 1",68
"Bra014675","Bra014675*","PF05678","","","","","AT3G56710.1","SIB1","sigma factor binding protein 1",68
"Bra002567","Bra002567*","PF01237","PTHR10972","","","","AT5G47590.1","","Heat shock protein HSP20/alpha crystallin family",68
"Bra002568","Bra002568*","PF01237","PTHR10972","KOG2209","","","AT5G59420.1","ORP3C","OSBP(oxysterol binding protein)-related protein 3C",68
"Bra001676","Bra001676*","PF00520","PTHR10217","KOG0498","","","AT3G17700.1","ATCNGC20,CNBT1,CNGC20","cyclic nucleotide-binding transporter 1",68
"Bra001678","Bra001678*","","PTHR10217","KOG0500","","","AT3G17700.1","ATCNGC20,CNBT1,CNGC20","cyclic nucleotide-binding transporter 1",68
"Bra013225.1","Bra013225","PF00254","PTHR10516","KOG0549","5.2.1.8","K09569","AT3G25220.1","FKBP15-1","FK506-binding protein 15 kD-1",69
"Bra016974.1","Bra016974","PF03106","","","","","AT2G40750.1","ATWRKY54,WRKY54","WRKY DNA-binding protein 54",70
"Bra020430.1","Bra020430","PF07887","","","","","AT5G57580.1","","Calmodulin-binding protein",70
"Bra005168.1","Bra005168","PF00139,PF00069,PF07714","PTHR23258","KOG1187","","","AT2G37710.1","RLK","receptor lectin kinase",70
"Bra027049.1","Bra027049","PF03171","PTHR10209","KOG0143","1.14.17.4","K05933","AT1G62380.1","ACO2,ATACO2","ACC oxidase 2",70
"Bra014550.1","Bra014550","PF01095","","","","","AT3G59010.1","PME61","pectin methylesterase 61",70
"Bra034404.1","Bra034404","PF00560,PF07714,PF00069","PTHR23258","KOG1187","","","AT4G08850.1","","Leucine-rich repeat receptor-like protein kinase family protein",70
"Bra027035.1","Bra027035","PF00743,PF01946,PF01266,PF03486,PF07992,PF00890,PF01593","PTHR23023","KOG1399","","","AT1G62540.1","FMO GS-OX2","flavin-monooxygenase glucosinolate S-oxygenase 2",71
"Bra037731.1","Bra037731","PF04554,PF01190","","","","","AT2G43150.1","","Proline-rich extensin-like family protein",72
"Bra041123.1","Bra041123","PF00421","","","","K02705","ATCG00280.1","","photosystem II reaction center protein C",72
"Bra019784.1","Bra019784","PF00097","PTHR14155","","","","AT1G12760.1","","Zinc finger, C3HC4 type (RING finger) family protein",72
"Bra003434.1","Bra003434","PF00168","PTHR10774","","","","AT3G61050.1","NTMC2T4,NTMC2TYPE4","Calcium-dependent lipid-binding (CaLB domain) family protein",72
"Bra022938.1","Bra022938","PF00076","PTHR10432","KOG4205","","K14411","AT2G33410.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",72
"Bra011703.1","Bra011703","","","","","","AT4G36750.1","","Quinone reductase family protein",72
"Bra033422.1","Bra033422","PF00179","PTHR11621","KOG0896","","K10704","AT3G52560.1","MMZ4,UEV1D,UEV1D-4","ubiquitin E2 variant 1D-4",72
"Bra018573.1","Bra018573","PF03059","","","2.5.1.43","K05953","AT1G09240.1","ATNAS3,NAS3","nicotianamine synthase 3",72
"Bra000460.1","Bra000460","PF02798,PF00043","PTHR11260","KOG0867","2.5.1.18","K00799","AT2G47730.1","ATGSTF5,ATGSTF8,GST6,GSTF8","glutathione S-transferase phi 8",72
"Bra024089.1","Bra024089","PF00722,PF06955","","","2.4.1.207","K08235","AT4G30270.1","MERI-5,MERI5B,SEN4,XTH24","xyloglucan endotransglucosylase/hydrolase 24",72
"Bra005929.1","Bra005929","PF00612","","","","","AT5G07240.1","IQD24","IQ-domain 24",72
"Bra024848.1","Bra024848","PF00722,PF06955","","","2.4.1.207","K08235","AT2G01850.1","ATXTH27,EXGT-A3,XTH27","endoxyloglucan transferase A3",72
"Bra029642.1","Bra029642","PF04564,PF05804,PF00514","PTHR22849","","","","AT3G07360.1","ATPUB9,PUB9","plant U-box 9",72
"Bra002354.1","Bra002354","PF08263,PF00560","PTHR23258","","","","AT5G21090.1","","Leucine-rich repeat (LRR) family protein",72
"Bra032191.1","Bra032191","PF07716,PF00170","PTHR13301:SF7","","","","AT1G43700.1","SUE3,VIP1","VIRE2-interacting protein 1",72
"Bra033802.1","Bra033802","PF05368","PTHR10366","KOG1203","","","AT3G46780.1","PTAC16","plastid transcriptionally active 16",72
"Bra038011.1","Bra038011","PF01241","","","","","AT1G55670.1","PSAG","photosystem I subunit G",72
"Bra008406.1","Bra008406","PF04146","PTHR12357","KOG1901","","","AT1G79270.1","ECT8","evolutionarily conserved C-terminal region 8",73
