"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Cluster"
"Bra013013","Bra013013","PF00581","","","","","AT5G23060.1","CaS","calcium sensing receptor",37
"Bra002043","Bra002043","PF00786,PF00620","PTHR23177","","","","AT3G11490.1","","rac GTPase activating protein",37
"Bra022743","Bra022743","PF00566","PTHR22957","KOG2197","","","AT5G54780.1","","Ypt/Rab-GAP domain of gyp1p superfamily protein",37
"Bra004510","Bra004510","PF01565,PF04030","PTHR13878","KOG4730","","","AT2G46760.1","","D-arabinono-1,4-lactone oxidase family protein",37
"Bra025682","Bra025682","","","","","","AT1G18730.1","NDF6","NDH dependent flow 6",37
"Bra000914","Bra000914","PF00438,PF02772,PF02773","PTHR11964","KOG1506","2.5.1.6","K00789","AT4G01850.1","AtSAM2,MAT2,SAM-2,SAM2","S-adenosylmethionine synthetase 2",37
"Bra018209","Bra018209","PF01417,PF07651","PTHR12276","KOG2056","","","AT3G46540.1","","ENTH/VHS family protein",37
"Bra036878","Bra036878","PF00025,PF09439,PF00071,PF08477,PF04670","PTHR11711","KOG0070","","K07977","AT3G22950.1","ARFC1,ATARFC1","ADP-ribosylation factor C1",37
"Bra032875","Bra032875","PF00450","PTHR11802","KOG1282","","","AT1G28110.1","SCPL45","serine carboxypeptidase-like 45",37
"Bra015305","Bra015305","PF05514","","","","","AT1G04340.1","","HR-like lesion-inducing protein-related",37
"Bra024234","Bra024234","","","","","","AT4G28025.1","","",37
"Bra004769","Bra004769*","PF00537","","","","","AT1G47540.1","","Scorpion toxin-like knottin superfamily protein",37
"Bra004770","Bra004770*","PF00537","","","","","AT2G43520.1","ATTI2,TI2","trypsin inhibitor protein 2",37
"Bra030764","Bra030764*","PF01535","PTHR10483","","","","AT1G09220.1","","Pentatricopeptide repeat (PPR) superfamily protein",37
"Bra030765","Bra030765*","PF01749,PF00514,PF02985","PTHR23316","KOG0166","","","AT1G09270.1","IMPA-4","importin alpha isoform 4",37
"Bra024186","Bra024186*","PF00909","PTHR11730","KOG0682","","","AT4G28700.1","AMT1;4","ammonium transporter 1;4",37
"Bra024187","Bra024187*","PF02309,PF03912","","","","K08903","AT4G28640.3","IAA11","indole-3-acetic acid inducible 11",37
"Bra006351","Bra006351*","PF04398","","","","","AT5G16380.1","","Protein of unknown function, DUF538",37
"Bra006352","Bra006352*","PF00364","PTHR18866","","","K02160","AT5G16390.1","BCCP,BCCP-1,BCCP1,CAC1,CAC1-A,CAC1A","chloroplastic acetylcoenzyme A carboxylase 1",37
"Bra038426","Bra038426*","PF03372","PTHR12121","KOG0620","","","AT1G31500.1","","DNAse I-like superfamily protein",37
"Bra038427","Bra038427*","","PTHR12463:SF4","KOG4176","","","AT1G31600.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",37
"Bra031532","Bra031532*","PF03171","PTHR10209","KOG0143","","","AT1G06650.2","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",37
"Bra031533","Bra031533*","PF03171","PTHR10209","KOG0143","","","AT1G06650.2","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",37
"Bra032413","Bra032413*","PF03171","PTHR10209","","","","AT1G06650.2","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",37
"Bra038081","Bra038081*","PF01789","","","","","AT4G15510.1","","Photosystem II reaction center PsbP family protein",37
"Bra038082","Bra038082*","PF01027","PTHR23291","KOG2322","","K06890","AT4G15470.1","","Bax inhibitor-1 family protein",37
"Bra038083","Bra038083*","PF02714","PTHR13018","KOG1134","","","AT4G15430.2","","ERD (early-responsive to dehydration stress) family protein",37
"Bra007301","Bra007301*","","PTHR13247","KOG3364","","","AT3G57090.1","BIGYIN,FIS1A","Tetratricopeptide repeat (TPR)-like superfamily protein",37
"Bra007302","Bra007302*","","PTHR12705","","","","AT4G29910.1","ATORC5,ORC5","origin recognition complex protein 5",37
"Bra034798","Bra034798*","PF02176,PF01040","PTHR11048","KOG2992","","K12501","AT3G11950.1","","TRAF-like superfamily protein",37
"Bra034799","Bra034799*","PF00177","PTHR11205","KOG3291","","K02989","AT2G37270.1","ATRPS5B,RPS5B","ribosomal protein 5B",37
"Bra009609","Bra009609*","","","","","","AT5G02160.1","","",37
"Bra009610","Bra009610*","PF00314","","","","","AT5G02140.1","","Pathogenesis-related thaumatin superfamily protein",37
"Bra023673","Bra023673","PF00657","PTHR22835:SF27","","","","AT5G18430.1","","GDSL-like Lipase/Acylhydrolase superfamily protein",38
"Bra018702","Bra018702","PF00289,PF02786,PF02222,PF07478,PF02655,PF02785,PF00364,PF08326,PF01039","PTHR18866","KOG0368","","","AT1G36160.1","ACC1,AT-ACC1,EMB22,GK,PAS3","acetyl-CoA carboxylase 1",38
"Bra025064","Bra025064","PF00657","PTHR22835:SF27","","","","AT5G45670.1","","GDSL-like Lipase/Acylhydrolase superfamily protein",38
"Bra007174","Bra007174","PF00097","PTHR22766","","","","AT3G55530.1","SDIR1","RING/U-box superfamily protein",38
"Bra015290","Bra015290","PF05922,PF00082,PF02225","PTHR10795","","","","AT1G04110.1","SDD1","Subtilase family protein",38
"Bra005888","Bra005888","","","","","","AT5G06270.1","","",38
"Bra020008","Bra020008","PF00069,PF07714,PF04669","PTHR11295","KOG0600","","","AT1G09600.1","","Protein kinase superfamily protein",38
"Bra015721","Bra015721","PF00085,PF00578,PF07689","PTHR10438","KOG0910","","","AT1G76760.1","ATY1,TRX-Y1,TY1","thioredoxin Y1",38
"Bra002574","Bra002574","","","","","","AT5G59350.1","","",38
"Bra022813","Bra022813","PF00067","PTHR19383","KOG0156","4.99.1.6","K11868","AT2G30770.1","CYP71A13","cytochrome P450, family 71, subfamily A, polypeptide 13",38
"Bra030873","Bra030873","PF00234","","","","","AT1G55260.1","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",38
"Bra022241","Bra022241*","PF00282","PTHR11999","KOG1383","4.1.1.15","K01580","AT3G17760.1","GAD5","glutamate decarboxylase 5",38
"Bra018570","Bra018570","PF01749,PF00514,PF02985","PTHR23316","KOG0166","","","AT1G09270.1","IMPA-4","importin alpha isoform 4",39
"Bra015694","Bra015694","PF03547","","","","K13947","AT1G77110.1","PIN6","Auxin efflux carrier family protein",39
"Bra039768","Bra039768","PF02721,PF02018,PF00331","PTHR23273","","","","AT4G08160.1","","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein",39
"Bra011608","Bra011608","PF08246,PF00112","PTHR12411","KOG1543","3.4.22.-","K01376","AT4G35350.1","XCP1","xylem cysteine peptidase 1",39
"Bra005140","Bra005140","PF07732,PF00394,PF07731","PTHR11709","KOG1263","","","AT2G38080.1","ATLMCO4,IRX12,LAC4,LMCO4","Laccase/Diphenol oxidase family protein",39
"Bra012252","Bra012252","PF08246,PF00112","PTHR12411","KOG1543","","","AT1G20850.1","XCP2","xylem cysteine peptidase 2",39
"Bra034873","Bra034873","PF01169","PTHR12608","KOG2881","","","AT4G13590.1","","Uncharacterized protein family (UPF0016)",39
"Bra022567","Bra022567","PF00141","","","1.11.1.7","K00430","AT5G51890.1","","Peroxidase superfamily protein",39
"Bra026420","Bra026420","PF00097","PTHR14155","KOG1493","","","AT4G26580.1","","RING/U-box superfamily protein",39
"Bra035584","Bra035584","","","","","","","","",39
"Bra021220","Bra021220","PF01190","","","","","AT3G16660.1","","Pollen Ole e 1 allergen and extensin family protein",39
"Bra028777","Bra028777","PF04844","PTHR11527:SF12","","","","AT5G04820.1","ATOFP13,OFP13","ovate family protein 13",39
"Bra001183","Bra001183","PF00010","","","","","AT3G06120.1","MUTE","basic helix-loop-helix (bHLH) DNA-binding superfamily protein",39
"Bra007867","Bra007867","PF00249","","","","","AT1G69580.1","","Homeodomain-like superfamily protein",39
"Bra005290","Bra005290","PF00977","PTHR21169","KOG3055","5.3.1.16","K01814","AT2G36230.1","APG10,HISN3","Aldolase-type TIM barrel family protein",39
"Bra000285","Bra000285","PF00297","PTHR11229","KOG3141","","K02906","AT2G43030.1","","Ribosomal protein L3 family protein",39
"Bra003845","Bra003845","PF00862,PF00534","PTHR12526","KOG0853","2.4.1.13","K00695","AT1G73370.1","ATSUS6,SUS6","sucrose synthase 6",39
"Bra006551","Bra006551*","PF03006","PTHR20855","KOG0748","","","AT5G20270.1","HHP1","heptahelical transmembrane protein1",39
"Bra006552","Bra006552*","PF03006","PTHR20855","","","","AT5G20270.1","HHP1","heptahelical transmembrane protein1",39
"Bra027235","Bra027235*","PF00160","PTHR11071:SF12","","","","AT3G15520.1","","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein",39
"Bra027236","Bra027236*","","","","","","AT3G15518.1","","",39
"Bra034602","Bra034602*","","PTHR13145","","","","AT4G34100.2","","RING/U-box superfamily protein",39
"Bra034603","Bra034603*","PF00076,PF00658","PTHR10432","KOG0123","","K13126","AT4G34110.1","ATPAB2,PAB2,PABP2","poly(A) binding protein 2",39
"Bra000625","Bra000625","","","","5.5.1.9","K08246","AT5G50375.1","CPI1","cyclopropyl isomerase",40
"Bra010126","Bra010126","PF00300","PTHR23029","KOG0235","","","AT5G62840.1","","Phosphoglycerate mutase family protein",40
"Bra029586","Bra029586","PF00996","PTHR11787","KOG4405","","","AT3G06540.1","AthREP,REP","Rab escort protein",40
"Bra035064","Bra035064","PF00534","PTHR12526","KOG0853","2.4.1.-,2.4.1.132","K03843","AT1G78800.1","","UDP-Glycosyltransferase superfamily protein",40
"Bra016866","Bra016866","PF00311","","","4.1.1.31","K01595","AT2G42600.1","ATPPC2,PPC2","phosphoenolpyruvate carboxylase 2",40
"Bra029620","Bra029620","","","","","","AT3G07080.1","","EamA-like transporter family",40
"Bra005982","Bra005982","PF02629,PF00549","PTHR11117","KOG1255","6.2.1.4,6.2.1.5","K01899","AT5G08300.1","","Succinyl-CoA ligase, alpha subunit",40
"Bra019626","Bra019626","PF00153","PTHR11896","KOG0749","","","AT5G17400.1","ER-ANT1","endoplasmic reticulum-adenine nucleotide transporter 1",40
"Bra013069","Bra013069","PF00149","PTHR22953","KOG1378","","","AT2G16430.2","ATPAP10,PAP10","purple acid phosphatase 10",40
"Bra035551","Bra035551","PF00364,PF00198","PTHR23151","KOG0559","2.3.1.61","K00658","AT5G55070.1","","Dihydrolipoamide succinyltransferase",40
"Bra021898","Bra021898*","PF10559,PF00344","PTHR10906","KOG1373","","K10956","AT2G34250.1","","SecY protein transport family protein",40
"Bra021899","Bra021899*","PF04564,PF05804,PF00514","PTHR22849","","","","AT1G29340.1","ATPUB17,PUB17","plant U-box 17",40
"Bra033773","Bra033773","PF00072","PTHR23283","","","K14492","AT3G48100.1","ARR5,ATRR2,IBC6,RR5","response regulator 5",41
"Bra036391","Bra036391","","","","","","AT2G14680.1","MEE13","myosin heavy chain-related",41
"Bra004839","Bra004839","PF00232","PTHR10353","","3.2.1.147","K01237","AT2G44490.1","BGLU26,PEN2","Glycosyl hydrolase superfamily protein",41
"Bra030320","Bra030320","PF05653,PF06027,PF00892","PTHR12570","KOG2922","","","AT2G21120.1","","Protein of unknown function (DUF803)",41
"Bra014469","Bra014469","PF01529","PTHR22883","KOG1315","","","AT3G60800.1","","DHHC-type zinc finger family protein",41
"Bra014871","Bra014871","PF00168,PF00614,PF12357","PTHR18896","KOG1329","3.1.4.4","K01115","AT4G11850.1","MEE54,PLDGAMMA1","phospholipase D gamma 1",41
"Bra030103","Bra030103","PF07047","PTHR12499","KOG3335","","","AT1G28510.1","","Optic atrophy 3 protein (OPA3)",41
"Bra008877","Bra008877","PF00023,PF00642","PTHR14493","KOG1595","","","AT5G12850.1","","CCCH-type zinc finger protein with ARM repeat domain",41
"Bra023378","Bra023378","PF02045","PTHR12632","KOG1561","","","AT5G12840.1","ATHAP2A,EMB2220,HAP2A,NF-YA1","nuclear factor Y, subunit A1",41
"Bra018684","Bra018684","PF08392,PF08541,PF02797","","","","","AT1G07720.1","KCS3","3-ketoacyl-CoA synthase 3",41
"Bra003636","Bra003636","PF01453,PF08276","","","","","AT1G78820.1","","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain",41
"Bra000136","Bra000136","PF00664,PF00005","PTHR19242","KOG0058","","","AT2G39480.1","PGP6","P-glycoprotein 6",41
"Bra019149","Bra019149","","","","","","AT4G25620.1","","hydroxyproline-rich glycoprotein family protein",41
"Bra034108","Bra034108*","","PTHR13683:SF1","","","","AT5G47590.1","","Heat shock protein HSP20/alpha crystallin family",41
"Bra034109","Bra034109*","PF01266,PF00890","PTHR11985","KOG0042","1.1.5.3","K00111","AT3G10370.1","SDP6","FAD-dependent oxidoreductase family protein",41
"Bra027278","Bra027278","PF11282","","","","","AT3G15110.1","","",42
"Bra009226","Bra009226","PF03735","","KOG4675","","","AT5G06780.2","","Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein",42
"Bra022147","Bra022147","PF00808,PF00125","PTHR11064","KOG0869","","","AT5G47640.1","NF-YB2","nuclear factor Y, subunit B2",42
"Bra013464","Bra013464","PF05922,PF00082","PTHR10795","","","","AT4G20430.1","","Subtilase family protein",42
"Bra011950","Bra011950","PF00903","PTHR10374","KOG2944","","","AT2G28420.1","","Lactoylglutathione lyase / glyoxalase I family protein",42
"Bra028809","Bra028809","PF02881,PF06414,PF00448,PF01583,PF01656,PF02978","PTHR11564","KOG0780","","","AT5G03940.1","54CP,CPSRP54,FFC,SRP54CP","chloroplast signal recognition particle 54 kDa subunit",42
"Bra002665","Bra002665","PF10674","","","","","AT5G58250.1","","",42
"Bra036587","Bra036587","PF03283","PTHR21562","KOG4287","","","AT5G26670.1","","Pectinacetylesterase family protein",42
"Bra010681","Bra010681","PF00153","PTHR11896","KOG0768","","","AT4G39460.1","SAMC1,SAMT1","S-adenosylmethionine carrier 1",42
"Bra017597","Bra017597","PF00657","PTHR22835:SF27","","","","AT5G45670.1","","GDSL-like Lipase/Acylhydrolase superfamily protein",42
"Bra021171","Bra021171","PF00230","PTHR19139","KOG0223","","","AT3G16240.1","AQP1,ATTIP2;1,DELTA-TIP,DELTA-TIP1,TIP2;1","delta tonoplast integral protein",42
"Bra010977","Bra010977","PF01596","PTHR10509","KOG1663","2.1.1.104","K00588","AT1G24735.2","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",42
"Bra005235","Bra005235","","","","","","AT2G36885.1","","",42
"Bra019908","Bra019908","","","","","","AT1G10660.1","","",42
"Bra014757","Bra014757","PF00106,PF08659","PTHR19410","KOG0725","1.1.1.100","K00059","AT3G55290.1","","NAD(P)-binding Rossmann-fold superfamily protein",42
"Bra007131","Bra007131","PF00481","PTHR13832","KOG0700","","","AT3G55050.1","","Protein phosphatase 2C family protein",42
"Bra001516","Bra001516","PF03018","PTHR21495","","","","AT3G13650.1","","Disease resistance-responsive (dirigent-like protein) family protein",42
"Bra027635","Bra027635","","PTHR23160","","","","AT1G63300.1","","Myosin heavy chain-related protein",42
"Bra014766","Bra014766","","","","","","AT3G55250.1","","",42
"Bra014340","Bra014340","PF00274","PTHR11627","KOG1557","4.1.2.13","K01623","AT2G01140.1","","Aldolase superfamily protein",42
"Bra017454","Bra017454","","","","","","AT2G01410.1","","NHL domain-containing protein",42
"Bra036495","Bra036495","PF00677","PTHR21098","KOG3310","2.5.1.9","K00793","AT2G20690.1","","lumazine-binding family protein",42
"Bra014264","Bra014264","","","","","","AT1G51405.1","","myosin-related",42
"Bra008975","Bra008975","PF00046","","","","","AT5G11270.1","OCP3","overexpressor of cationic peroxidase 3",42
"Bra019853","Bra019853","","","","","","AT1G11430.1","","plastid developmental protein DAG, putative",42
"Bra039472","Bra039472","","","","","","AT4G08630.1","","",42
"Bra015397","Bra015397","PF00347","PTHR11655","KOG3254","","","AT1G05190.1","emb2394","Ribosomal protein L6 family",42
"Bra001618","Bra001618","","PTHR23160","KOG0978","","","AT3G16000.1","MFP1","MAR binding filament-like protein 1",42
"Bra003549","Bra003549","PF00560","PTHR23258","","","","AT1G80080.1","AtRLP17,TMM","Leucine-rich repeat (LRR) family protein",42
"Bra035490","Bra035490","PF00111","","","","K02639","AT1G32550.1","","2Fe-2S ferredoxin-like superfamily protein",42
"Bra003841","Bra003841","PF00076","PTHR15241","KOG0130","","","AT1G73530.1","","RNA-binding (RRM/RBD/RNP motifs) family protein",42
"Bra036120","Bra036120","PF00575","PTHR10724","","","K02945","AT5G30510.1","ARRPS1,RPS1","ribosomal protein S1",42
"Bra032122","Bra032122","PF01632","","","","","AT2G24090.1","","Ribosomal protein L35",42
"Bra004324","Bra004324","PF01936","","","","","AT3G62850.1","","zinc finger protein-related",42
"Bra036258","Bra036258","","","","","","AT4G02530.1","","chloroplast thylakoid lumen protein",42
"Bra025534","Bra025534","PF01016","PTHR15893","KOG4600","","","AT5G40950.1","RPL27","ribosomal protein large subunit 27",42
"Bra001415","Bra001415","PF00578,PF08534,PF10417","PTHR10681","KOG0852","1.11.1.15","K03386","AT3G11630.1","","Thioredoxin superfamily protein",42
"Bra036409","Bra036409","PF12263","","","","","AT2G15290.1","ATTIC21,CIA5,PIC1,TIC21","translocon at inner membrane of chloroplasts 21",42
"Bra004639","Bra004639","PF07992,PF00890,PF00070,PF00085,PF00462","PTHR22912","KOG0404","1.8.1.9","K00384","AT2G41680.1","NTRC","NADPH-dependent thioredoxin reductase C",42
"Bra005134","Bra005134","","","","","","AT2G38140.1","PSRP4","plastid-specific ribosomal protein 4",42
"Bra026243","Bra026243","PF01336,PF00152","PTHR22594","KOG0554","6.1.1.22","K01893","AT4G17300.1","ATNS1,NS1,OVA8","Class II aminoacyl-tRNA and biotin synthetases superfamily protein",42
"Bra003147","Bra003147","PF01678","","","5.1.1.7","K01778","AT3G53580.1","","diaminopimelate epimerase family protein",42
"Bra006413","Bra006413","PF01722","PTHR12735","KOG2313","","","AT5G17560.1","","BolA-like family protein",42
"Bra012040","Bra012040","PF00288","PTHR20861","","2.7.1.148","K00919","AT2G26930.1","ATCDPMEK,CDPMEK,ISPE,PDE277","4-(cytidine 5\'-phospho)-2-C-methyl-D-erithritol kinase",42
"Bra027163","Bra027163","PF04055","","","","","AT1G60230.1","","Radical SAM superfamily protein",42
"Bra040427","Bra040427","PF01765","PTHR20982","KOG4759","","K02838","AT3G63190.1","AtcpRRF,cpRRF,HFP108,RRF","ribosome recycling factor, chloroplast precursor",42
"Bra014663","Bra014663","","","","","","AT3G56910.1","PSRP5","plastid-specific 50S ribosomal protein 5",42
"Bra015878","Bra015878","PF00380","PTHR21569","KOG1697","","K02996","AT1G74970.1","RPS9,TWN3","ribosomal protein S9",42
"Bra019170","Bra019170","PF02861","PTHR11638","","","","AT4G25370.1","","Double Clp-N motif protein",42
"Bra037364","Bra037364","PF00281,PF00673","PTHR11994","KOG0398","","","AT4G01290.1","","",42
"Bra014131","Bra014131","PF00861","","","","K02881","AT1G48350.1","","Ribosomal L18p/L5e family protein",42
"Bra027274","Bra027274","PF10508","PTHR13554","KOG4413","","K06692","AT3G15180.1","","ARM repeat superfamily protein",42
"Bra022734","Bra022734","PF00467","PTHR12903","KOG1708","","","AT5G54600.1","","Translation protein SH3-like family protein",42
"Bra010853","Bra010853","","","","","","AT4G14600.1","","Target SNARE coiled-coil domain protein",42
"Bra039091","Bra039091","PF01165","","","","","AT3G27160.1","GHS1","Ribosomal protein S21 family protein",42
"Bra040448","Bra040448","PF00687","PTHR23105","KOG1569","","","AT3G63490.1","","Ribosomal protein L1p/L10e family",42
"Bra031084","Bra031084*","PF00154,PF08423,PF06745","PTHR22942","KOG1433","","","AT2G19490.1","","recA DNA recombination family protein",42
